Id,Label,TotalCommits,TotalIssues,TotalPullRequests,PublicRepos
4719,matthewbroughton,4,0,0,2
4720,kdbaustert,25,0,0,16
4721,tosunkaya,0,0,0,3071
4722,tgjenvick,0,0,0,0
4723,maxbyz,0,0,0,1511
4724,stoked-zz,0,0,0,2
4725,chrishoyle,0,1,1,23
4726,Philcomputing,0,0,0,2
4727,yigitefe,0,0,0,3
4728,ratheeshart,0,0,0,28
4729,cusackpipe,0,0,0,0
4730,Ali94k,58,0,0,84
4731,walidkai,0,0,0,0
4732,DrachenBrunnen,0,0,0,0
4733,bradkyle,2,0,0,2
4734,rstolia123,0,0,0,8
4735,lulucca12,0,0,0,9
4736,keturiosakys,418,17,133,28
4737,Fluen,0,0,0,0
4738,rykala,5,0,0,7
4739,celalettindemir,0,0,0,31
4740,bokub,77,21,17,38
4741,arguiot,40,11,33,119
4742,Sts0mrg0,0,0,0,6369
4743,andrewmcodes,200,5,17,45
4744,czyt,154,23,29,20
4745,canering,0,0,0,1
4746,eneax,917,0,156,98
4747,DaStrike,0,0,0,2
4748,gravitygz,0,0,0,0
4749,Dhamu143,0,0,0,203
4750,fajarsiddiqfs,75,5,5,4
4751,tylerk1986,0,0,0,6
4752,youkaichao,354,16,39,50
4753,4rshdeep,4,2,1,31
4754,dalpattapaniya,0,0,0,2
4755,smlbiobot,78,6,1,62
4756,fastndcurious,1,0,0,18
4757,armandoangulov,0,0,0,2
4758,skeptycal,0,0,0,274
4759,minsle,0,0,0,2
4760,jsonpreet,533,24,70,21
4761,erdle,0,0,0,59
4762,mitulgajera16,0,0,0,2
4763,AlifAbhiesa,0,0,0,34
4764,constantmori,0,0,0,6
4765,saharshxyz,1,0,1,52
4766,MattCowBoy,0,0,0,3
4767,KavitBansal,0,0,0,3
4768,siriusnottin,120,17,11,21
4769,shailesh74250,35,0,0,407
4770,stuartlogan82,3,0,0,32
4771,RobertoE91,3,0,12,12
4772,Wallace-Karira-Muraya,0,0,0,1
4773,ChenghaoMou,194,6,9,32
4774,Havenstd06,111,0,16,26
4775,genchoxha1,0,0,0,1
4776,logicrw,4,0,0,17
4777,strungoutteenidle,0,0,0,5
4778,nastasyasavina,0,0,0,0
4779,alectrocute,176,15,63,67
4780,rhiskey,76,5,5,85
4781,akharrou,0,2,0,18
4782,imchriskitchens,0,0,0,5
4783,Imagine-Tom,9,1,0,21
4784,cmdu,25,0,0,5
4785,fadalyz11,0,0,0,23
4786,alessiozanotto,0,0,0,1
4787,ltgibbs,1,0,0,27
4788,ejohnson9912,0,0,0,3
4789,kkousounnis,375,2,0,62
4790,veris-pr,0,0,0,3
4791,p-raj,0,0,0,37
4792,ROGGADROBERT,0,0,0,0
4793,Codeblue99,4,0,0,10
4794,AbbeylincolnSty,0,0,0,63
4795,deovaliandro,429,3,3,83
4796,DiegoEmanuel,48,0,0,61
4797,Karolyna84,0,0,0,36
4798,extratone,2234,320,1,826
4799,dravitykeeper,0,0,0,14
4800,OpenSourceLucy,0,0,0,0
4801,collinswamucii,252,0,0,6
4802,MitchellMarkGeorge,53,5,2,76
4803,draychev,56,1,0,55
4804,jakespirek,3,0,0,0
4805,Squashycake,0,0,0,0
4806,IsaackBoss,2,0,0,3
4807,maprann,0,1,0,0
4808,rlgerma,30,0,2,21
4809,ocriado91,78,32,22,11
4810,WHITEWOLF619,0,0,0,25
4811,PapiPeppers,0,2,0,3
4812,yunghotboy,0,0,0,0
4813,bocciaman,81,1,0,5
4814,zendude213,0,0,0,36
4815,Akshar-code,0,0,0,18
4816,MattMarquise,6,2,0,40
4817,der-ofenmeister,0,1,0,1232
4818,dalakatt,0,0,0,245
4819,sergpryimachuk,7,2,4,5
4820,melsorrells23,31,5,4,58
4821,jeffsvic,0,0,0,1
4822,TuanTNG,13,13,3,15
4823,alissonfilipak,1,0,0,4
4824,rg-ofenmeister,0,0,0,4
4825,Git1695,0,0,0,1
4826,Prashoon123,14,0,0,105
4827,ky-bot,0,0,0,1
4828,Kushal334,0,0,0,330
4829,brandon-toner,7,1,0,7
4830,donkeyyu,0,1,0,17
4831,Legitdove,0,0,0,3
4832,Robbiegoode,0,0,0,2
4833,tbush-uk,0,0,0,0
4834,ThomasRettig,79,0,0,204
4835,buddy1276,0,0,0,4
4836,yessyk,0,0,0,0
4837,Mu2u,1,4,0,6
4838,JGeekd,0,0,0,0
4839,aycanogut,548,18,109,34
4840,harrisongoeldner,16,1,0,20
4841,samwzlim,52,3,0,3
4842,nimaowji,0,0,0,2
4843,rebeliance,0,0,0,3
4844,Jigneshxi,0,0,0,1
4845,ZacharyLauGitHub,513,8,0,187
4846,edmundamoye,0,0,0,0
4847,Yipei-Operation,0,35,0,2
4848,graduallydave,0,0,0,2
4849,CatBoyKami,0,0,0,8
4850,markwillams111,0,0,0,1
4851,whoisanku,206,6,24,4
4852,Swarnika07,0,0,0,2
4853,Mex9y,0,0,0,0
4854,LlunHr,0,0,0,1
4855,AdminIT-arch,0,0,0,34
4856,KevinYouth,0,0,0,1
4857,CallbackCat777,0,0,0,5
4858,janssensemma,0,0,0,1
4859,TrongChuongDao,0,0,0,2
4860,ahsewm,18,0,0,4
4861,craggyd,0,0,0,0
4862,Ellajoke,0,0,0,5
4863,juuree,0,1,0,0
4864,07kennedyt,0,0,0,0
4865,Roland-cybe,0,0,0,0
4866,svenko99,244,2,0,8
4867,4Farooq,0,0,0,5
4868,supsync,0,0,0,0
4869,mitexleo,0,25,2,21
4870,Mohamed988o,0,0,0,2
4871,simonswanepoel1983,0,1,0,0
4872,MuradXubayed,0,0,0,1
4873,dmytrmk,4,0,0,6
4874,safuco,3,0,0,16
4875,rileyca,0,0,0,3
4876,tacknuzz,0,0,0,2
4877,eddyonl,0,0,0,1
4878,alexica32,0,0,0,1
4879,currlybracket,0,0,0,1
4880,medisanaa,0,0,0,1
4881,bayancaw,0,0,0,0
4882,freemint999,0,0,0,5
4883,flaviodut,15,0,0,7
4884,sstephenson,0,0,0,24
4885,savetheclocktower,643,35,46,81
4886,paulirish,289,42,77,337
4887,mauricioszabo,554,23,103,137
4888,LeaVerou,1029,119,24,94
4889,ErickPetru,364,3,4,46
4890,msales78,4,0,0,13
4891,meyerweb,143,3,16,34
4892,augusto-herrmann,684,112,103,72
4893,rjborba,329,3,5,42
4894,avfreitas,0,0,0,4
4895,alexandret01,4,0,0,18
4896,joao-vicente,1,1,0,3
4897,AndreiSantanaK20,0,0,0,1
4898,guilhermevida,0,0,0,1
4899,nelsonic,3393,677,71,312
4900,wagnerolivsantosdev,1,0,0,5
4901,BotBitmap,0,0,0,5
4902,wandermoschetta,5,0,0,11
4903,fnando,359,2,26,277
4904,TTimo,41,7,3,59
4905,josevalim,2441,266,251,39
4906,henriquebastos,20,0,1,55
4907,ivancrneto,17,1,9,84
4908,ramalho,279,2,0,211
4909,rafaelfranca,909,8,61,170
4910,elyezer,30,1,5,76
4911,omaciel,116,1,41,149
4912,excid3,734,16,38,342
4913,vsenger,5,0,2,38
4914,filhodanuvem,236,14,6,80
4915,osantana,29,2,1,35
4916,turicas,231,8,6,150
4917,serradura,195,0,12,59
4918,dbader,7,1,0,48
4919,philss,544,15,160,70
4920,rougeth,140,28,23,56
4921,rochacbruno,347,25,59,264
4922,netomarin,10,0,0,26
4923,andrealmar,11,0,0,79
4924,moacirmoda,0,0,0,33
4925,duduribeiro,36,5,10,149
4926,luzfcb,57,11,13,486
4927,rg3915,874,58,46,375
4928,daneoshiga,12,3,5,50
4929,wainersm,256,93,136,46
4930,luizdepra,67,3,20,58
4931,andresgalante,10,25,19,131
4932,rafaelhenrique,0,0,0,68
4933,pedronauck,146,14,111,84
4934,alexandrevicenzi,50,3,2,59
4935,willingc,191,16,44,826
4936,gvanrossum,254,69,153,25
4937,khaosdoctor,769,5,26,123
4938,renzon,3,30,39,180
4939,dreamingechoes,18,0,0,68
4940,dunossauro,709,20,8,174
4941,leportella,30,0,1,82
4942,marcuxyz,198,39,50,37
4943,katiayn,116,0,22,51
4944,androiddevbr,0,0,0,14
4945,vkorbes,4,0,1,32
4946,Riverfount,81,65,53,52
4947,terroo,520,4,1,38
4948,amirmohammad0000,8,0,0,6
4949,gamemann,1695,56,55,133
4950,MohammadRS,0,0,0,11
4951,Jonasjps,1263,1,0,7
4952,lesoname,68,33,33,4
4953,leroyanders,53,0,50,13
4954,Rayane420,2,0,0,39
4955,alexandreaquiles,29,0,5,79
4956,shiftkey,288,7,129,174
4957,alinebastos,65,0,0,93
4958,zenorocha,426,29,34,138
4959,ianhanniballake,177,1,3,33
4960,iluwatar,108,153,57,10
4961,MarceloMachadoxD,2,3,0,58
4962,PauloLuan,17,0,0,172
4963,midudev,3207,7,7,199
4964,glaucia86,1174,7,18,473
4965,jonatan-ivanov,1191,363,45,119
4966,natanielpaiva,14,0,0,89
4967,felipefialho,2277,35,58,34
4968,woliveiras,76,0,4,81
4969,filipedeschamps,105,54,38,19
4970,vanessamarely,131,0,2,112
4971,cfarl,25,0,0,10
4972,lipemorais,35,15,2,99
4973,Thaiane,0,0,0,65
4974,matheusvellone,4,3,5,47
4975,cassioliveira,0,1,0,38
4976,ryo-ma,159,8,10,74
4977,florinpop17,6,0,0,85
4978,kterra,15,0,0,31
4979,M0nica,90,0,11,190
4980,mariaanedias,0,0,0,19
4981,lucasmontano,71,0,3,33
4982,dougjuliao,12,0,0,81
4983,lucianopf,53,0,7,41
4984,potatoqualitee,425,46,71,90
4985,liara987,84,0,0,19
4986,micaelomota,3,3,0,42
4987,ohbus,40,7,24,52
4988,engenheiracoelho,21,13,7,35
4989,rafaelmaiach,18,0,0,25
4990,omariosouto,481,2,128,336
4991,in28minutes,263,0,1,102
4992,leilaapsilva,0,0,0,69
4993,roxdavirox,5,0,0,32
4994,dvloper7,0,0,4,4
4995,rinaldodev,73,0,38,49
4996,Diogoemannuelrodrigues,13,0,5,55
4997,smazon,0,0,0,49
4998,BrendaCosta,6,1,0,39
4999,Gutoneitzke,157,0,4,35
5000,renatoredes,61,0,0,33
5001,romulogarofalo,44,0,0,48
5002,twsm000,70,1,2,19
5003,psanrosa13,8,0,1,24
5004,pehrolim,45,0,0,19
5005,alexaugustobr,69,0,2,416
5006,MichelliBrito,2,0,0,29
5007,andressalhenriques,0,0,0,20
5008,eRodriguesSantana,72,0,1,48
5009,henriqueln7,54,1,9,53
5010,soterocra,149,0,0,47
5011,RafaelAmaralPaula,42,0,0,75
5012,tadeuespindolapalermo,107,0,0,62
5013,danielPaulinoMesquita,62,0,0,29
5014,iuricode,157,2,4,12
5015,jjeanjacques10,320,3,23,123
5016,lsbluu,2,0,0,13
5017,Kamilahsantos,156,12,8,177
5018,Felipe118,66,0,0,35
5019,techwithtim,113,0,7,126
5020,anuraghazra,183,26,123,160
5021,Caiohenrks,106,0,1,37
5022,ilamuniz,93,0,6,21
5023,emerson-matos,115,1,2,40
5024,WeslleyFratini,17,0,0,103
5025,FredericoBender,1,3,1,10
5026,lucianoromero,6,0,0,37
5027,RazielRodrigues,133,0,0,46
5028,viniciusgiacomelli,11,0,0,18
5029,ouhamzalhss,0,0,0,68
5030,pedrohenriquepaixao,0,0,0,30
5031,ananeridev,178,0,6,123
5032,DanielObara,32,0,0,58
5033,liliannss,2,0,0,7
5034,gabrieladelfino,0,0,0,9
5035,lariandrade,505,0,16,21
5036,joao5142,55,6,6,22
5037,flipChandler,49,0,2,100
5038,kaory-china,44,0,0,18
5039,LauraBeatris,151,9,11,98
5040,caiohenriquecp,0,0,0,3
5041,Erycky,68,0,0,13
5042,gkeidel,14,0,0,55
5043,gslmota,126,0,0,28
5044,bpolaswar,11,0,14,31
5045,FernandaUQ,11,0,0,16
5046,davioliveira-dev,47,1,0,76
5047,rafaballerini,21,0,0,49
5048,mattvgm,22,2,6,69
5049,carlos-hns,0,0,0,25
5050,TatianaMatumoto,4,0,0,6
5051,juliokreis,20,0,0,21
5052,Guedesou,34,2,2,45
5053,herbertleite,0,0,1,21
5054,eltsouza,0,0,0,19
5055,paulorievrs,39,0,3,23
5056,mayaraassef,0,0,0,11
5057,pedroperegrinaa,58,1,0,62
5058,ValdirCezar,96,0,1,85
5059,Romir-bot,4,1,0,40
5060,belapferreira,89,0,1,25
5061,bastosmichelle848,88,0,12,30
5062,kdmoreira,61,1,2,25
5063,pedroDeveloper46,24,0,0,27
5064,Tatiane754,0,0,0,2
5065,ticoleite80,0,0,0,8
5066,belatoledo,24,0,0,39
5067,sandip2224,273,0,1,26
5068,felipeacardozo,15,0,0,2
5069,deboragoncalves,181,0,0,36
5070,AugustoEstevaoMonte,66,2,0,7
5071,afslucass,1,0,0,23
5072,cami-la,378,2,38,157
5073,JesseLopesTI,0,0,0,17
5074,devchimpa,363,0,0,9
5075,Guilherme-Marcionilo,0,0,0,33
5076,laravii,44,0,5,30
5077,jeniferplacido,20,0,0,49
5078,yurimutti,54,0,11,32
5079,lnsana,0,0,0,7
5080,valqma,0,0,0,16
5081,Tiago-Rodrigs,1,0,0,10
5082,caiofelipebss,11,0,0,36
5083,Rafaelaoliveira-1,2,0,0,14
5084,jovasdevs,42,0,2,73
5085,DiogoFiuza,0,0,0,20
5086,Gusta-SX,27,0,0,12
5087,Fernandolilo,127,0,0,66
5088,guilherme-de-marchi,183,9,6,54
5089,arthurspk,128,0,1,161
5090,devWemillyCristhiny,0,0,0,22
5091,KalebeSantana,0,0,0,6
5092,marceloapd,29,0,1,12
5093,DiogoBortolotti,1,0,0,4
5094,henriquesneiva,11,0,0,24
5095,Magnarecrut2020,0,0,0,1
5096,dani-lira-dev,13,0,0,17
5097,free-educa,0,0,0,34
5098,MaikeRds,2,0,0,45
5099,mariasantosdev,17,0,0,37
5100,vinidesenvolve,7,0,0,17
5101,GeovaniXavier,96,0,0,20
5102,GuilhermeRRosa,52,0,1,21
5103,glysns,198,1,1,8
5104,raquelsantoss,42,0,0,15
5105,jacquelinepslima,7,0,1,13
5106,LuhMoonShy,97,0,0,24
5107,Dyane07,18,0,0,11
5108,Henrique-Arau,289,1,1,115
5109,engenny,8,0,0,10
5110,talescostam,23,0,0,9
5111,PaulaMartinsGarcia,12,0,0,28
5112,marianna-de-oliveira,44,0,0,24
5113,gustavocostaads,45,1,0,12
5114,RCamargo15,0,0,0,11
5115,KassioAraujo,0,0,0,1
5116,thiagothree,23,0,0,14
5117,MariaAbritta,94,4,6,23
5118,mulheresemdados,1,0,0,7
5119,marcosalexandre100,36,0,0,23
5120,samreis,15,0,0,9
5121,eaitae,29,0,0,6
5122,brunorochadelima,156,0,0,40
5123,LucasGabriel021,129,0,0,21
5124,sjprog,29,4,4,24
5125,alineai18,0,0,0,4
5126,gessicasilva,0,0,0,4
5127,Edson-Mendes,835,0,2,39
5128,fernando1dev,8,0,0,4
5129,CaioKenedy,17,0,0,20
5130,Matheus-Sanada,0,0,0,12
5131,GeisianeAlves,10,3,0,18
5132,DoctorNerds,61,0,0,32
5133,leticiazimerer,0,0,0,8
5134,LadaCloud,0,0,0,2
5135,Millyanasg,48,0,2,73
5136,PamelaRondina,195,0,3,19
5137,Isaque-cdj,0,0,0,5
5138,MonteiroCM,7,0,0,5
5139,KlausEverWalkingDev,78,1,1,10
5140,RodrigoVazOliveira,485,0,58,88
5141,italopenaforte,175,0,1,19
5142,Gustavosmc,0,0,0,29
5143,brunats,0,0,0,25
5144,ismaely,90,0,0,26
5145,Maximos007,13,0,0,47
5146,aewinformatica,69,0,0,159
5147,AmandaMuniz,0,0,0,6
5148,MarcosRibeiroJ,113,1,0,34
5149,rachelkozlowsky,36,0,1,71
5150,MellonFive,342,0,0,76
5151,cristianebeel,15,0,0,15
5152,GrecoLima,67,0,1,39
5153,derio123,77,0,0,51
5154,saadaouihaithem,28,0,0,101
5155,navy-ss,19,0,1,48
5156,Wanderson-A-Timoteo,738,0,2,126
5157,mboussaid,85,5,0,56
5158,cauezito,1,0,0,7
5159,PedroReis99,2,0,0,15
5160,Anailson,185,0,1,81
5161,andressaat,0,0,0,20
5162,rafamatia,6,0,0,77
5163,ederlopesgoncalves,0,0,0,26
5164,GustavoDias7,116,0,0,57
5165,cassiorp,4,0,2,41
5166,darmiest,2,0,0,11
5167,Henry001-prog,25,0,0,49
5168,Leocbm,10,0,0,13
5169,ricardoricarte,203,0,0,33
5170,AlexCruz-coder,3,0,0,16
5171,caiofernandomf,24,0,0,14
5172,madeiraantonio97,0,0,0,2
5173,MatanElbaz,0,0,0,15
5174,andremorsch,35,0,7,9
5175,guimariz,86,0,0,80
5176,JhonySmithSilva,1,0,1,31
5177,giselepassuti,0,0,0,9
5178,techjuliana,365,0,0,28
5179,sideiltonsouza,0,0,0,2
5180,GrazielaGuimaraes,68,0,0,40
5181,NazarovAsadbek,193,0,0,33
5182,GilmarDev,0,0,0,17
5183,githubfollow,0,0,0,84
5184,Sabrinadelpache,0,0,0,14
5185,gabizinha12,134,0,0,132
5186,icaro911,0,0,0,19
5187,acauatunari,7,0,0,13
5188,joao3872,185,0,1,18
5189,staelsabrina,12,0,0,41
5190,moisesjlima,33,0,1,20
5191,Ritasilva80,0,0,0,16
5192,AnnieLima,0,0,0,10
5193,w13gehts,0,0,0,20
5194,amanpratapsingh9,20,0,1,104
5195,Filipe-Bacof,1036,0,139,63
5196,fraancilene,5,0,0,34
5197,TamaraKathleen,0,0,0,27
5198,PedroPaulino,37,0,0,21
5199,wellhenrique,145,0,2,66
5200,jessicacordeiro,0,0,0,24
5201,dayvidsonveiga,181,0,0,45
5202,laizahpimentel,25,0,0,20
5203,wesCavalcante12015,0,0,0,8
5204,edmundolima021,0,0,0,3
5205,luizarosito,36,0,0,11
5206,FabioFNC,0,0,0,6
5207,MatheusHenriqueMendes,1,0,0,9
5208,dev-alexandre17,114,0,0,31
5209,gustavolobo95,44,0,2,12
5210,Paulo-Ultra,235,0,0,36
5211,milenamso,16,0,0,11
5212,cinthia-amarttins,0,0,0,1
5213,mariana-cristina-santos,20,0,4,31
5214,joaoow,155,0,0,133
5215,bruninhadioli,0,0,0,0
5216,Gabyhevy,3,0,0,7
5217,Kayansouza,9,0,0,14
5218,renatomdelima,23,2,0,7
5219,hiquepietro,16,8,7,23
5220,David-Santana98,311,0,0,19
5221,CiceroRegis,0,0,0,3
5222,DanielWallaws,15,0,1,5
5223,Luckaszfsa,121,31,1,14
5224,raianyassis,6,0,0,3
5225,moura-carlos,273,0,82,20
5226,fabiomoor,0,0,0,5
5227,PriscilaButzke,40,0,0,61
5228,gblaranja,0,0,0,4
5229,cleverlf,4,0,0,35
5230,LeandroUcuamba,213,0,0,90
5231,wilamigomes,0,0,0,1
5232,JMarttb,0,0,0,2
5233,Pessanha23,160,0,1,19
5234,vitorfelima,0,0,0,1
5235,WallisonPereiraOfc,6,0,0,65
5236,daytrevisan,387,0,0,35
5237,paolandrad,60,0,0,10
5238,igorrsilvaaf,158,0,0,26
5239,Rocketseat,0,0,0,31
5240,HashLoad,0,0,0,40
5241,devfraga,50,0,0,21
5242,DanielJhos,4,0,0,8
5243,academiadocodigo,0,0,0,12
5244,ElytonPereira,61,0,0,13
5245,JoaoMeurerSouza,0,0,0,0
5246,Renatomsilva,52,0,3,41
5247,rafabene,52,0,0,143
5248,juanplopes,128,0,0,88
5249,saroka,0,0,0,16
5250,wesbos,1029,95,107,350
5251,waldyrfelix,0,0,0,35
5252,guimello,8,2,2,24
5253,giggio,313,42,13,102
5254,WoLfulus,63,21,1,65
5255,thdotnet,31,4,2,119
5256,lvendrame,1,0,0,48
5257,eddieoz,111,3,0,52
5258,Dan-Nolan,67,0,2,125
5259,ned1313,347,2,58,176
5260,grvcoelho,336,0,0,50
5261,felipeuliana,3,0,0,41
5262,astorfi,24,0,0,179
5263,vcapretz,38,3,15,46
5264,blckjzz,4,0,0,15
5265,rod-stuchi,43,0,0,29
5266,mcosta91,0,0,0,5
5267,juditecypreste,181,0,8,29
5268,hugows,2,5,0,42
5269,marco-jardim,56,9,0,73
5270,fernandohcorrea,18,0,0,32
5271,wpank,517,4,199,55
5272,EarthW0rm,9,0,7,44
5273,0xRnato,168,0,1,49
5274,Santorm,0,0,0,13
5275,devfelipemonteiro,0,0,0,82
5276,jokarichardson,0,0,0,10
5277,yousuf-kalim,0,0,0,0
5278,Nimoo22,0,0,0,1
5279,wTiger0605,7,0,0,52
5280,mkilmerr,39,0,0,67
5281,samaaron,238,3,4,114
5282,fxn,275,8,27,26
5283,rayvinly,0,0,0,11
5284,isaacs,2778,116,72,456
5285,italomaia,27,3,0,164
5286,nighthawk,397,16,148,50
5287,ecamacho,7,1,3,62
5288,Paxa,3,4,1,128
5289,sorccu,0,0,0,52
5290,orta,527,42,52,950
5291,mcollina,1424,232,418,542
5292,andrewsmedina,3,0,9,357
5293,harlley,3,1,0,17
5294,fabiocerqueira,2,0,0,42
5295,brunogb,0,0,0,14
5296,adriengibrat,196,0,5,63
5297,jegnux,0,0,0,21
5298,unnamedd,7,1,2,148
5299,evadne,44,3,1,221
5300,azizur,35,0,21,51
5301,MikeMcQuaid,2432,13,458,37
5302,x-team,0,0,0,76
5303,getify,175,32,4,66
5304,csu,0,0,0,91
5305,jordibruin,180,23,10,83
5306,leocavalcante,297,7,42,142
5307,converge,137,51,140,29
5308,twostraws,127,0,3,62
5309,paoloo,16,0,1,65
5310,moopet,4,4,0,32
5311,jeromeetienne,80,2,1,296
5312,ashleymills,4,0,0,13
5313,wesm,4,1,0,118
5314,jaredp,28,1,0,36
5315,maxiberta,56,4,6,37
5316,ronanrodrigo,77,0,0,117
5317,infoslack,25,0,1,94
5318,rafael-neri,132,1,2,65
5319,micheltlutz,107,1,10,79
5320,knadh,344,9,20,65
5321,comigor,48,2,7,94
5322,zyhazz,0,0,0,25
5323,rtsao,60,14,16,223
5324,ikegami-yukino,47,0,1,41
5325,thiagofa,18,0,0,14
5326,binarythistle,26,1,4,48
5327,marcelofabri,48,7,53,54
5328,AlbertoMonteiro,15,3,5,207
5329,tombaranowicz,16,0,7,42
5330,rogerioc,0,0,0,18
5331,zorgiepoo,0,0,0,20
5332,sauloafoliveira,43,0,0,21
5333,ovitor,0,0,0,22
5334,nicoddemus,764,28,182,314
5335,helmutkemper,230,1,4,190
5336,ethomson,436,7,79,161
5337,AlanPegoli,1,0,1,1
5338,brandonrosage,0,0,0,6
5339,buba447,0,0,0,15
5340,jasonsturges,165,5,5,46
5341,pokemaobr,16,0,3,42
5342,Quackster,224,2,6,74
5343,k0nserv,187,13,103,110
5344,tanner0101,12,1,1,83
5345,Juanpe,1,1,1,54
5346,biancarosa,177,26,22,207
5347,bennettl,0,2,0,52
5348,ronenhamias,13,0,1,48
5349,miguelbassila,0,0,0,16
5350,alinembl,1,0,0,22
5351,lourenco-marinho,0,0,0,8
5352,kibertoad,658,39,352,167
5353,cansin,0,0,1,10
5354,tammalee,8,0,0,9
5355,sh-khashimov,6,0,0,8
5356,TKBurner,0,0,0,15
5357,douglashill,66,0,6,50
5358,jpuri,371,78,173,71
5359,willgm,17,0,2,66
5360,i-dama,0,0,0,8
5361,joseosuna-engineer,0,0,0,0
5362,Levi-Moreira,197,0,2,37
5363,LappleApple,79,15,37,11
5364,ythecombinator,172,0,0,131
5365,ciceroduarte,0,0,0,8
5366,BaseMax,3133,95,35,663
5367,benhalpern,121,81,112,63
5368,KaMagno,32,1,8,22
5369,keicoder,0,0,0,15
5370,AvdLee,300,133,74,67
5371,serralvo,0,0,0,32
5372,medyagh,661,74,50,113
5373,rmanguinho,11,0,0,10
5374,Jason-Cooke,0,0,0,548
5375,margueriteroth,112,12,9,17
5376,mensonones,22,0,3,135
5377,simrandotdev,183,0,0,39
5378,cardoso,103,5,20,176
5379,catach,0,1,0,11
5380,rodrigosoldi,0,0,0,35
5381,Pettrus,0,0,0,26
5382,aleDsz,126,4,70,121
5383,Lcsmarcal,0,0,4,19
5384,cristiantela,773,0,287,50
5385,victorvoid,5,0,0,108
5386,afonsopacifer,95,0,1,158
5387,sachinkesiraju,3,0,0,24
5388,Grohden,119,2,0,71
5389,haskellcamargo,0,2,0,100
5390,thexande,0,0,0,187
5391,victornery,4,0,0,52
5392,rafaelcs,1,0,0,23
5393,tiago-aguiar,98,0,3,17
5394,LucianoPAlmeida,77,8,20,200
5395,sharashami,0,0,0,14
5396,mattwyskiel,295,0,1,24
5397,SrinivasanTarget,60,3,11,98
5398,eksperimental,14,0,3,26
5399,Bullas,0,0,0,8
5400,jeffreytse,625,11,3,33
5401,Azhariel,246,2,34,10
5402,macabeus,211,13,15,120
5403,melgu,62,12,11,19
5404,anabastos,23,0,2,58
5405,MarcusNg,0,0,0,75
5406,ZhangMYihua,0,0,0,143
5407,Huddie,0,0,0,36
5408,pogist,116,0,7,22
5409,martsie,0,0,3,33
5410,atroliveira92,0,0,0,11
5411,hybridcattt,27,2,9,24
5412,rockbruno,145,1,0,64
5413,jeovazero,51,0,2,52
5414,lucastorress,27,0,1,49
5415,victorliafook,25,0,0,31
5416,dcpenteado,0,0,0,12
5417,wellingtoncosta,4,0,0,49
5418,kilmer7,0,0,0,12
5419,ElonPark,29,7,15,73
5420,giuliana-bezerra,105,2,2,97
5421,jonathangaldino,273,11,11,26
5422,socksrust,0,0,0,29
5423,Rychillie,55,3,9,98
5424,henrique-a,6,0,0,37
5425,kevinkassimo,1,1,1,97
5426,k-lpmg,14,0,1,23
5427,mesquita09,0,0,0,24
5428,choran,0,0,0,17
5429,palharesgabriel,0,0,0,32
5430,blazephoenix,0,0,0,19
5431,vincode-io,1686,15,10,24
5432,fabioguelfi,0,0,0,303
5433,PedroLucasOM,3,0,0,19
5434,GabrielaBezerra,57,0,9,55
5435,pitt500,203,1,5,53
5436,alynnefs,81,0,1,62
5437,limaleandro1999,12,0,4,75
5438,rochabianca,2,1,0,76
5439,jessicalewinter,118,6,10,51
5440,jullynobre,0,0,0,44
5441,kidoncio,33,0,2,50
5442,LevyCristian,0,0,0,32
5443,lucasweiby,2,0,0,33
5444,gabrielsscavalcante,0,0,1,17
5445,xReee,1,0,0,38
5446,deboramour4,2,0,0,36
5447,IslasGiga,0,0,0,15
5448,gabrielfroes,24,0,0,27
5449,tavares1,31,0,1,87
5450,atilafb,0,0,0,33
5451,fborges,0,0,0,13
5452,danielbonifacio,17,2,0,42
5453,levxyca,133,15,0,56
5454,vektorious,17,0,2,34
5455,AmitXShukla,30,1,0,38
5456,CidSantiago,1,0,0,10
5457,paulosoujava,204,2,0,145
5458,AlanFelixds,0,0,0,8
5459,romulofff,51,2,0,33
5460,thatdaniboy,0,0,0,0
5461,falcaoaugustos,0,0,0,23
5462,rtavaresramos,6,1,0,111
5463,CarlosAlbertoTI,73,0,0,44
5464,leonardo252,6,0,0,45
5465,vald3nir,288,0,0,40
5466,voigtjessica,54,1,0,116
5467,rafaelapaula,79,0,0,5
5468,JeanCamargoReal,392,0,0,16
5469,thalysviana,32,0,0,11
5470,maniero,1502,2,0,8
5471,marcusitalo,5,0,1,18
5472,navawho,0,0,0,42
5473,FabriciaDiniz,0,0,0,29
5474,twose,858,0,5,39
5475,gusazevedo,95,2,7,29
5476,Rutth,0,0,0,8
5477,Brabissima,5,0,0,28
5478,TulioOParreiras,4,0,0,34
5479,Hyuan02,9,0,4,38
5480,yagosaboia,0,0,0,7
5481,jhomik,0,0,0,6
5482,paahbss,0,0,0,36
5483,CibelePaulinoAndrade,4,0,1,18
5484,picolloo,0,1,1,78
5485,JoaoAF,0,0,0,14
5486,DiegoL1M4,19,0,0,34
5487,kaline,90,0,0,105
5488,aryclenio,10,0,0,30
5489,isabelycosta,0,0,0,9
5490,beacarlos,0,0,0,30
5491,ViniciusDeep,0,0,0,103
5492,Pondorasti,205,6,25,73
5493,navarmn,15,0,0,48
5494,AndyFernandes,8,0,0,37
5495,JeffFigueira,0,0,0,5
5496,biaplutarco,0,0,0,23
